LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1670854119.863202,169090.000,25884,3,GY,1,100,0.153
1670854119.902424,169128.000,25884,3,GY,1,100,0.122
1670854119.941647,169166.000,25884,3,GY,1,100,0.153
1670854119.981557,169204.667,25900,3,GY,1,100,0.153
1670854120.021468,169243.333,25900,3,GY,1,100,0.122
1670854120.061378,169282.000,25900,3,GY,1,100,0.122
1670854120.107826,169327.000,25918,2,GY,1,100,0.153
1670854120.154274,169372.000,25918,2,GY,1,100,0.153
1670854120.194185,169410.667,25934,3,GY,1,100,0.122
1670854120.234095,169449.333,25934,3,GY,1,100,0.122
1670854120.274006,169488.000,25934,3,GY,1,100,0.153
1670854120.314776,169527.500,25949,2,GY,1,100,0.153
1670854120.355547,169567.000,25949,2,GY,1,100,0.153
1670854120.396146,169606.333,25966,3,GY,1,100,0.122
1670854120.436745,169645.667,25966,3,GY,1,100,0.122
1670854120.477344,169685.000,25966,3,GY,1,100,0.092
1670854120.517082,169723.500,25985,2,GY,1,100,0.153
1670854120.556821,169762.000,25985,2,GY,1,100,0.183
1670854120.596387,169800.333,26001,3,GY,1,100,0.153
1670854120.635954,169838.667,26001,3,GY,1,100,0.122
1670854120.675520,169877.000,26001,3,GY,1,100,0.092
1670854120.714743,169915.000,26016,2,GY,1,100,0.122
1670854120.753965,169953.000,26016,2,GY,1,100,0.122
1670854120.793876,169991.667,26033,3,GY,1,100,0.122
1670854120.833786,170030.333,26033,3,GY,1,100,0.122
1670854120.873697,170069.000,26033,3,GY,1,100,0.122
1670854120.914296,170108.333,26050,3,GY,1,100,0.122
1670854120.954895,170147.667,26050,3,GY,1,100,0.153
1670854120.995493,170187.000,26050,3,GY,1,100,0.122
1670854121.036264,170226.500,26066,2,GY,1,100,0.122
1670854121.077035,170266.000,26066,2,GY,1,100,0.153
1670854121.117290,170305.000,26084,3,GY,1,100,0.153
1670854121.157544,170344.000,26084,3,GY,1,100,0.153
1670854121.197799,170383.000,26084,3,GY,1,100,0.153
1670854121.244247,170428.000,26098,2,GY,1,100,0.122
1670854121.290694,170473.000,26098,2,GY,1,100,0.183
1670854121.329917,170511.000,26115,3,GY,1,100,0.153
1670854121.369139,170549.000,26115,3,GY,1,100,0.122
1670854121.408362,170587.000,26115,3,GY,1,100,0.153
1670854121.448100,170625.500,26132,2,GY,1,100,0.153
1670854121.487839,170664.000,26132,2,GY,1,100,0.153
1670854121.527750,170702.667,26151,3,GY,1,100,0.153
1670854121.567660,170741.333,26151,3,GY,1,100,0.153
1670854121.607571,170780.000,26151,3,GY,1,100,0.122
1670854121.647825,170819.000,26166,2,GY,1,100,0.122
1670854121.688080,170858.000,26166,2,GY,1,100,0.122
1670854121.727647,170896.333,26183,3,GY,1,100,0.153
1670854121.767213,170934.667,26183,3,GY,1,100,0.122
1670854121.806780,170973.000,26183,3,GY,1,100,0.122
1670854121.846346,171011.333,26199,3,GY,1,100,0.122
1670854121.885913,171049.667,26199,3,GY,1,100,0.153
1670854121.925480,171088.000,26199,3,GY,1,100,0.153
1670854121.965046,171126.333,26216,3,GY,1,100,0.153
1670854122.004613,171164.667,26216,3,GY,1,100,0.153
1670854122.044179,171203.000,26216,3,GY,1,100,0.122
1670854122.084434,171242.000,26233,2,GY,1,100,0.153
1670854122.124689,171281.000,26233,2,GY,1,100,0.153
1670854122.163911,171319.000,26248,3,GY,1,100,0.122
1670854122.203134,171357.000,26248,3,GY,1,100,0.153
1670854122.242356,171395.000,26248,3,GY,1,100,0.153
1670854122.282095,171433.500,26264,2,GY,1,100,0.183
1670854122.321833,171472.000,26264,2,GY,1,100,0.153
1670854122.366217,171515.000,26282,3,GY,1,100,0.122
1670854122.410600,171558.000,26282,3,GY,1,100,0.153
1670854122.454983,171601.000,26282,3,GY,1,100,0.122
1670854122.494722,171639.500,26300,2,GY,1,100,0.153
1670854122.534461,171678.000,26300,2,GY,1,100,0.153
1670854122.574715,171717.000,26317,3,GY,1,100,0.122
1670854122.614970,171756.000,26317,3,GY,1,100,0.153
1670854122.655225,171795.000,26317,3,GY,1,100,0.153
1670854122.694791,171833.333,26331,3,GY,1,100,0.092
1670854122.734358,171871.667,26331,3,GY,1,100,0.122
1670854122.773924,171910.000,26331,3,GY,1,100,0.153
1670854122.812631,171947.500,26349,2,GY,1,100,0.122
1670854122.851337,171985.000,26349,2,GY,1,100,0.122
1670854122.891248,172023.667,26365,3,GY,1,100,0.153
1670854122.931158,172062.333,26365,3,GY,1,100,0.153
1670854122.971069,172101.000,26365,3,GY,1,100,0.122
1670854123.010980,172139.667,26382,3,GY,1,100,0.122
1670854123.050890,172178.333,26382,3,GY,1,100,0.122
1670854123.090801,172217.000,26382,3,GY,1,100,0.122
1670854123.131056,172256.000,26399,2,GY,1,100,0.153
1670854123.171310,172295.000,26399,2,GY,1,100,0.153
1670854123.211221,172333.667,26414,3,GY,1,100,0.153
1670854123.251131,172372.333,26414,3,GY,1,100,0.183
1670854123.291042,172411.000,26414,3,GY,1,100,0.153
1670854123.330265,172449.000,26430,2,GY,1,100,0.153
1670854123.369487,172487.000,26430,2,GY,1,100,0.153
1670854123.409054,172525.333,26453,3,GY,1,100,0.153
1670854123.448620,172563.667,26453,3,GY,1,100,0.153
1670854123.488187,172602.000,26453,3,GY,1,100,0.122
1670854123.535666,172648.000,26471,2,GY,1,100,0.122
1670854123.583146,172694.000,26471,2,GY,1,100,0.122
1670854123.623057,172732.667,26487,3,GY,1,100,0.153
1670854123.662968,172771.333,26487,3,GY,1,100,0.183
1670854123.702878,172810.000,26487,3,GY,1,100,0.122
1670854123.742789,172848.667,26503,3,GY,1,100,0.092
1670854123.782700,172887.333,26503,3,GY,1,100,0.092
1670854123.822610,172926.000,26503,3,GY,1,100,0.153
1670854123.862349,172964.500,26520,2,GY,1,100,0.153
1670854123.902087,173003.000,26520,2,GY,1,100,0.183
1670854123.941654,173041.333,26536,3,GY,1,100,0.153
1670854123.981220,173079.667,26536,3,GY,1,100,0.122
1670854124.020787,173118.000,26536,3,GY,1,100,0.122
1670854124.061042,173157.000,26554,2,GY,1,100,0.122
1670854124.101296,173196.000,26554,2,GY,1,100,0.122
1670854124.140863,173234.333,26568,3,GY,1,100,0.153
1670854124.180429,173272.667,26568,3,GY,1,100,0.153
1670854124.219996,173311.000,26568,3,GY,1,100,0.122
1670854124.259562,173349.333,26585,3,GY,1,100,0.122
1670854124.299129,173387.667,26585,3,GY,1,100,0.153
1670854124.338696,173426.000,26585,3,GY,1,100,0.122
1670854124.378434,173464.500,26601,2,GY,1,100,0.122
1670854124.418173,173503.000,26601,2,GY,1,100,0.122
1670854124.458084,173541.667,26621,3,GY,1,100,0.153
1670854124.497994,173580.333,26621,3,GY,1,100,0.183
1670854124.537905,173619.000,26621,3,GY,1,100,0.153
1670854124.577815,173657.667,26637,3,GY,1,100,0.122
1670854124.617726,173696.333,26637,3,GY,1,100,0.153
1670854124.657637,173735.000,26637,3,GY,1,100,0.153
1670854124.704600,173780.500,26652,2,GY,1,100,0.153
1670854124.751564,173826.000,26652,2,GY,1,100,0.122
1670854124.790787,173864.000,26669,2,GY,1,100,0.122
1670854124.830009,173902.000,26669,2,GY,1,100,0.153
1670854124.870264,173941.000,26686,3,GY,1,100,0.153
1670854124.910519,173980.000,26686,3,GY,1,100,0.122
1670854124.950773,174019.000,26686,3,GY,1,100,0.183
1670854124.990684,174057.667,26702,3,GY,1,100,0.153
1670854125.030594,174096.333,26702,3,GY,1,100,0.122
1670854125.070505,174135.000,26702,3,GY,1,100,0.153
1670854125.110760,174174.000,26719,2,GY,1,100,0.092
1670854125.151014,174213.000,26719,2,GY,1,100,0.092
1670854125.190925,174251.667,26734,3,GY,1,100,0.122
1670854125.230836,174290.333,26734,3,GY,1,100,0.122
1670854125.270746,174329.000,26734,3,GY,1,100,0.153
1670854125.310485,174367.500,26751,2,GY,1,100,0.122
1670854125.350224,174406.000,26751,2,GY,1,100,0.122
1670854125.389790,174444.333,26768,3,GY,1,100,0.092
1670854125.429357,174482.667,26768,3,GY,1,100,0.153
1670854125.468923,174521.000,26768,3,GY,1,100,0.122
1670854125.509178,174560.000,26787,3,GY,1,100,0.153
1670854125.549433,174599.000,26787,3,GY,1,100,0.153
1670854125.589687,174638.000,26787,3,GY,1,100,0.092
1670854125.630458,174677.500,26801,2,GY,1,100,0.153
1670854125.671229,174717.000,26801,2,GY,1,100,0.122
1670854125.710795,174755.333,26819,3,GY,1,100,0.122
1670854125.750362,174793.667,26819,3,GY,1,100,0.122
1670854125.789928,174832.000,26819,3,GY,1,100,0.122
1670854125.836892,174877.500,26835,2,GY,1,100,0.122
1670854125.883856,174923.000,26835,2,GY,1,100,0.092
1670854125.923767,174961.667,26852,3,GY,1,100,0.092
1670854125.963677,175000.333,26852,3,GY,1,100,0.153
1670854126.003588,175039.000,26852,3,GY,1,100,0.153
1670854126.043843,175078.000,26868,2,GY,1,100,0.153
1670854126.084097,175117.000,26868,2,GY,1,100,0.122
1670854126.123664,175155.333,26884,3,GY,1,100,0.122
1670854126.163230,175193.667,26884,3,GY,1,100,0.153
1670854126.202797,175232.000,26884,3,GY,1,100,0.153
1670854126.242019,175270.000,26900,3,GY,1,100,0.183
1670854126.281242,175308.000,26900,3,GY,1,100,0.122
1670854126.320464,175346.000,26900,3,GY,1,100,0.122
1670854126.361235,175385.500,26917,2,GY,1,100,0.122
1670854126.402006,175425.000,26917,2,GY,1,100,0.122
1670854126.442261,175464.000,26936,3,GY,1,100,0.153
1670854126.482515,175503.000,26936,3,GY,1,100,0.122
1670854126.522770,175542.000,26936,3,GY,1,100,0.122
1670854126.563025,175581.000,26951,2,GY,1,100,0.122
1670854126.603279,175620.000,26951,2,GY,1,100,0.153
1670854126.643190,175658.667,26967,3,GY,1,100,0.153
1670854126.683100,175697.333,26967,3,GY,1,100,0.153
1670854126.723011,175736.000,26967,3,GY,1,100,0.153
1670854126.762922,175774.667,26985,3,GY,1,100,0.153
1670854126.802832,175813.333,26985,3,GY,1,100,0.153
1670854126.842743,175852.000,26985,3,GY,1,100,0.153
1670854126.888674,175896.500,27001,2,GY,1,100,0.122
1670854126.934606,175941.000,27001,2,GY,1,100,0.092
1670854126.974173,175979.333,27018,3,GY,1,100,0.122
1670854127.013739,176017.667,27018,3,GY,1,100,0.153
1670854127.053306,176056.000,27018,3,GY,1,100,0.153
1670854127.093560,176095.000,27034,2,GY,1,100,0.122
1670854127.133815,176134.000,27034,2,GY,1,100,0.122
1670854127.174414,176173.333,27050,3,GY,1,100,0.153
1670854127.215013,176212.667,27050,3,GY,1,100,0.153
1670854127.255611,176252.000,27050,3,GY,1,100,0.122
1670854127.295522,176290.667,27066,3,GY,1,100,0.122
1670854127.335433,176329.333,27066,3,GY,1,100,0.122
1670854127.375343,176368.000,27066,3,GY,1,100,0.122
1670854127.415082,176406.500,27084,2,GY,1,100,0.153
1670854127.454820,176445.000,27084,2,GY,1,100,0.183
1670854127.495075,176484.000,27102,3,GY,1,100,0.122
1670854127.535330,176523.000,27102,3,GY,1,100,0.153
1670854127.575584,176562.000,27102,3,GY,1,100,0.183
1670854127.615323,176600.500,27117,2,GY,1,100,0.092
1670854127.655062,176639.000,27117,2,GY,1,100,0.092
1670854127.694628,176677.333,27134,3,GY,1,100,0.153
1670854127.734195,176715.667,27134,3,GY,1,100,0.153
1670854127.773761,176754.000,27134,3,GY,1,100,0.153
1670854127.814360,176793.333,27151,3,GY,1,100,0.122
1670854127.854959,176832.667,27151,3,GY,1,100,0.153
1670854127.895557,176872.000,27151,3,GY,1,100,0.122
1670854127.935812,176911.000,27167,2,GY,1,100,0.122
1670854127.976067,176950.000,27167,2,GY,1,100,0.122
1670854128.020794,176993.333,27185,3,GY,1,100,0.153
1670854128.065522,177036.667,27185,3,GY,1,100,0.122
1670854128.110249,177080.000,27185,3,GY,1,100,0.153
1670854128.149988,177118.500,27199,2,GY,1,100,0.153
1670854128.189726,177157.000,27199,2,GY,1,100,0.122
1670854128.229637,177195.667,27216,3,GY,1,100,0.092
1670854128.269547,177234.333,27216,3,GY,1,100,0.122
1670854128.309458,177273.000,27216,3,GY,1,100,0.153
1670854128.348336,177310.667,27232,3,GY,1,100,0.122
1670854128.387215,177348.333,27232,3,GY,1,100,0.153
1670854128.426093,177386.000,27232,3,GY,1,100,0.153
1670854128.466348,177425.000,27252,2,GY,1,100,0.153
1670854128.506603,177464.000,27252,2,GY,1,100,0.122
1670854128.546513,177502.667,27266,3,GY,1,100,0.122
1670854128.586424,177541.333,27266,3,GY,1,100,0.183
1670854128.626335,177580.000,27266,3,GY,1,100,0.153
1670854128.667277,177619.667,27288,3,GY,1,100,0.122
1670854128.708220,177659.333,27288,3,GY,1,100,0.122
1670854128.749163,177699.000,27288,3,GY,1,100,0.122
1670854128.789074,177737.667,27305,3,GY,1,100,0.122
1670854128.828984,177776.333,27305,3,GY,1,100,0.153
1670854128.868895,177815.000,27305,3,GY,1,100,0.092
1670854128.908633,177853.500,27322,2,GY,1,100,0.153
1670854128.948372,177892.000,27322,2,GY,1,100,0.153
1670854128.987595,177930.000,27338,3,GY,1,100,0.183
1670854129.026817,177968.000,27338,3,GY,1,100,0.183
1670854129.066040,178006.000,27338,3,GY,1,100,0.153
1670854129.105950,178044.667,27356,3,GY,1,100,0.153
1670854129.145861,178083.333,27356,3,GY,1,100,0.153
1670854129.185771,178122.000,27356,3,GY,1,100,0.153
1670854129.232735,178167.500,27370,2,GY,1,100,0.153
1670854129.279699,178213.000,27370,2,GY,1,100,0.153
1670854129.319438,178251.500,27387,2,GY,1,100,0.122
1670854129.359176,178290.000,27387,2,GY,1,100,0.122
1670854129.398743,178328.333,27404,3,GY,1,100,0.122
1670854129.438309,178366.667,27404,3,GY,1,100,0.092
1670854129.477876,178405.000,27404,3,GY,1,100,0.153
1670854129.518475,178444.333,27423,3,GY,1,100,0.122
1670854129.559073,178483.667,27423,3,GY,1,100,0.122
1670854129.599672,178523.000,27423,3,GY,1,100,0.153
1670854129.639927,178562.000,27438,2,GY,1,100,0.183
1670854129.680182,178601.000,27438,2,GY,1,100,0.122
1670854129.720092,178639.667,27455,3,GY,1,100,0.122
1670854129.760003,178678.333,27455,3,GY,1,100,0.153
1670854129.799913,178717.000,27455,3,GY,1,100,0.153
1670854129.839136,178755.000,27471,3,GY,1,100,0.153
1670854129.878358,178793.000,27471,3,GY,1,100,0.153
1670854129.917581,178831.000,27471,3,GY,1,100,0.122
1670854129.957319,178869.500,27488,2,GY,1,100,0.122
1670854129.997058,178908.000,27488,2,GY,1,100,0.122
1670854130.037313,178947.000,27505,3,GY,1,100,0.122
1670854130.077567,178986.000,27505,3,GY,1,100,0.153
1670854130.117822,179025.000,27505,3,GY,1,100,0.092
1670854130.159109,179065.000,27521,2,GY,1,100,0.153
1670854130.200396,179105.000,27521,2,GY,1,100,0.183
1670854130.240306,179143.667,27536,3,GY,1,100,0.153
1670854130.280217,179182.333,27536,3,GY,1,100,0.122
1670854130.320127,179221.000,27536,3,GY,1,100,0.153
1670854130.364511,179264.000,27554,3,GY,1,100,0.153
1670854130.408894,179307.000,27554,3,GY,1,100,0.153
1670854130.453278,179350.000,27554,3,GY,1,100,0.153
1670854130.492500,179388.000,27572,2,GY,1,100,0.122
1670854130.531723,179426.000,27572,2,GY,1,100,0.122
1670854130.571289,179464.333,27589,3,GY,1,100,0.092
1670854130.610856,179502.667,27589,3,GY,1,100,0.153
1670854130.650422,179541.000,27589,3,GY,1,100,0.183
1670854130.690677,179580.000,27604,2,GY,1,100,0.153
1670854130.730932,179619.000,27604,2,GY,1,100,0.153
1670854130.770842,179657.667,27621,3,GY,1,100,0.153
1670854130.810753,179696.333,27621,3,GY,1,100,0.183
1670854130.850663,179735.000,27621,3,GY,1,100,0.183
1670854130.890574,179773.667,27637,3,GY,1,100,0.122
1670854130.930485,179812.333,27637,3,GY,1,100,0.153
1670854130.970395,179851.000,27637,3,GY,1,100,0.153
1670854131.010134,179889.500,27654,2,GY,1,100,0.122
1670854131.049872,179928.000,27654,2,GY,1,100,0.153
1670854131.089439,179966.333,27671,3,GY,1,100,0.122
1670854131.129006,180004.667,27671,3,GY,1,100,0.153
1670854131.168572,180043.000,27671,3,GY,1,100,0.122
1670854131.208311,180081.500,27686,2,GY,1,100,0.153
1670854131.248049,180120.000,27686,2,GY,1,100,0.153
1670854131.287272,180158.000,27702,3,GY,1,100,0.153
1670854131.326494,180196.000,27702,3,GY,1,100,0.153
1670854131.365717,180234.000,27702,3,GY,1,100,0.092
1670854131.410100,180277.000,27720,3,GY,1,100,0.153
1670854131.454484,180320.000,27720,3,GY,1,100,0.153
1670854131.498867,180363.000,27720,3,GY,1,100,0.153
1670854131.538605,180401.500,27738,2,GY,1,100,0.153
1670854131.578344,180440.000,27738,2,GY,1,100,0.122
1670854131.618599,180479.000,27755,3,GY,1,100,0.122
1670854131.658854,180518.000,27755,3,GY,1,100,0.153
1670854131.699108,180557.000,27755,3,GY,1,100,0.153
1670854131.738331,180595.000,27770,2,GY,1,100,0.153
1670854131.777553,180633.000,27770,2,GY,1,100,0.122
1670854131.817120,180671.333,27787,3,GY,1,100,0.153
1670854131.856686,180709.667,27787,3,GY,1,100,0.153
1670854131.896253,180748.000,27787,3,GY,1,100,0.153
1670854131.935819,180786.333,27803,3,GY,1,100,0.122
1670854131.975386,180824.667,27803,3,GY,1,100,0.122
1670854132.014952,180863.000,27803,3,GY,1,100,0.153
1670854132.055207,180902.000,27821,2,GY,1,100,0.122
1670854132.095462,180941.000,27821,2,GY,1,100,0.153
1670854132.135372,180979.667,27836,3,GY,1,100,0.153
1670854132.175283,181018.333,27836,3,GY,1,100,0.183
1670854132.215194,181057.000,27836,3,GY,1,100,0.183
1670854132.254932,181095.500,27852,2,GY,1,100,0.183
1670854132.294671,181134.000,27852,2,GY,1,100,0.153
1670854132.334582,181172.667,27869,3,GY,1,100,0.153
1670854132.374492,181211.333,27869,3,GY,1,100,0.153
1670854132.414403,181250.000,27869,3,GY,1,100,0.122
1670854132.453969,181288.333,27888,3,GY,1,100,0.153
1670854132.493536,181326.667,27888,3,GY,1,100,0.183
1670854132.533103,181365.000,27888,3,GY,1,100,0.153
1670854132.572841,181403.500,27904,2,GY,1,100,0.122
1670854132.612580,181442.000,27904,2,GY,1,100,0.153
1670854132.660059,181488.000,27919,2,GY,1,100,0.183
1670854132.707539,181534.000,27919,2,GY,1,100,0.153
1670854132.747450,181572.667,27936,3,GY,1,100,0.153
1670854132.787361,181611.333,27936,3,GY,1,100,0.183
1670854132.827271,181650.000,27936,3,GY,1,100,0.122
1670854132.867182,181688.667,27953,3,GY,1,100,0.153
1670854132.907092,181727.333,27953,3,GY,1,100,0.183
1670854132.947003,181766.000,27953,3,GY,1,100,0.153
1670854132.987258,181805.000,27969,2,GY,1,100,0.122
1670854133.027512,181844.000,27969,2,GY,1,100,0.122
1670854133.067423,181882.667,27987,3,GY,1,100,0.153
1670854133.107334,181921.333,27987,3,GY,1,100,0.153
1670854133.147244,181960.000,27987,3,GY,1,100,0.183
1670854133.187155,181998.667,28001,3,GY,1,100,0.153
1670854133.227066,182037.333,28001,3,GY,1,100,0.183
1670854133.266976,182076.000,28001,3,GY,1,100,0.153
1670854133.306199,182114.000,28018,2,GY,1,100,0.153
1670854133.345421,182152.000,28018,2,GY,1,100,0.153
1670854133.384988,182190.333,28035,3,GY,1,100,0.153
1670854133.424554,182228.667,28035,3,GY,1,100,0.122
1670854133.464121,182267.000,28035,3,GY,1,100,0.153
1670854133.504031,182305.667,28054,3,GY,1,100,0.122
1670854133.543942,182344.333,28054,3,GY,1,100,0.122
1670854133.583853,182383.000,28054,3,GY,1,100,0.153
1670854133.624107,182422.000,28069,2,GY,1,100,0.183
1670854133.664362,182461.000,28069,2,GY,1,100,0.122
1670854133.704273,182499.667,28086,3,GY,1,100,0.122
1670854133.744183,182538.333,28086,3,GY,1,100,0.122
1670854133.784094,182577.000,28086,3,GY,1,100,0.122
1670854133.830542,182622.000,28102,2,GY,1,100,0.153
1670854133.876989,182667.000,28102,2,GY,1,100,0.122
1670854133.916900,182705.667,28123,6,GY,1,100,0.122
1670854133.956810,182744.333,28123,6,GY,1,100,0.153
1670854133.996721,182783.000,28123,6,GY,1,100,0.153
1670854134.036632,182821.667,28123,6,GY,1,100,0.153
1670854134.076542,182860.333,28123,6,GY,1,100,0.153
1670854134.116453,182899.000,28123,6,GY,1,100,0.153
1670854134.156708,182938.000,28140,3,GY,1,100,0.122
1670854134.196962,182977.000,28140,3,GY,1,100,0.122
1670854134.237217,183016.000,28140,3,GY,1,100,0.153
1670854134.277472,183055.000,28154,2,GY,1,100,0.153
1670854134.317726,183094.000,28154,2,GY,1,100,0.153
1670854134.357637,183132.667,28172,3,GY,1,100,0.153
1670854134.397547,183171.333,28172,3,GY,1,100,0.153
1670854134.437458,183210.000,28172,3,GY,1,100,0.122
1670854134.477197,183248.500,28190,2,GY,1,100,0.092
1670854134.516935,183287.000,28190,2,GY,1,100,0.153
1670854134.556158,183325.000,28207,3,GY,1,100,0.122
1670854134.595380,183363.000,28207,3,GY,1,100,0.122
1670854134.634603,183401.000,28207,3,GY,1,100,0.153
1670854134.675890,183441.000,28223,3,GY,1,100,0.122
1670854134.717177,183481.000,28223,3,GY,1,100,0.153
1670854134.758463,183521.000,28223,3,GY,1,100,0.183
1670854134.798202,183559.500,28239,2,GY,1,100,0.153
1670854134.837941,183598.000,28239,2,GY,1,100,0.153
1670854134.877679,183636.500,28255,2,GY,1,100,0.122
1670854134.917418,183675.000,28255,2,GY,1,100,0.122
1670854134.961801,183718.000,28272,3,GY,1,100,0.122
1670854135.006185,183761.000,28272,3,GY,1,100,0.153
1670854135.050568,183804.000,28272,3,GY,1,100,0.122
1670854135.090478,183842.667,28289,3,GY,1,100,0.153
1670854135.130389,183881.333,28289,3,GY,1,100,0.153
1670854135.170300,183920.000,28289,3,GY,1,100,0.122
1670854135.210554,183959.000,28304,2,GY,1,100,0.153
1670854135.250809,183998.000,28304,2,GY,1,100,0.122
1670854135.290720,184036.667,28320,3,GY,1,100,0.122
1670854135.330630,184075.333,28320,3,GY,1,100,0.122
1670854135.370541,184114.000,28320,3,GY,1,100,0.122
1670854135.409763,184152.000,28338,3,GY,1,100,0.122
1670854135.448986,184190.000,28338,3,GY,1,100,0.092
1670854135.488208,184228.000,28338,3,GY,1,100,0.153
1670854135.528979,184267.500,28356,2,GY,1,100,0.153
1670854135.569750,184307.000,28356,2,GY,1,100,0.153
1670854135.610349,184346.333,28373,3,GY,1,100,0.153
1670854135.650947,184385.667,28373,3,GY,1,100,0.153
1670854135.691546,184425.000,28373,3,GY,1,100,0.122
1670854135.731285,184463.500,28388,2,GY,1,100,0.153
1670854135.771023,184502.000,28388,2,GY,1,100,0.153
1670854135.810865,184540.600,28405,5,GY,1,100,0.183
1670854135.850707,184579.200,28405,5,GY,1,100,0.122
1670854135.890549,184617.800,28405,5,GY,1,100,0.122
1670854135.930391,184656.400,28405,5,GY,1,100,0.153
1670854135.970232,184695.000,28405,5,GY,1,100,0.122
1670854136.010487,184734.000,28419,2,GY,1,100,0.122
1670854136.050742,184773.000,28419,2,GY,1,100,0.092
1670854136.096157,184817.000,28437,2,GY,1,100,0.092
1670854136.141573,184861.000,28437,2,GY,1,100,0.122
1670854136.181483,184899.667,28453,3,GY,1,100,0.092
1670854136.221394,184938.333,28453,3,GY,1,100,0.153
1670854136.261305,184977.000,28453,3,GY,1,100,0.092
1670854136.302075,185016.500,28470,2,GY,1,100,0.122
1670854136.342846,185056.000,28470,2,GY,1,100,0.183
1670854136.383445,185095.333,28485,3,GY,1,100,0.153
1670854136.424044,185134.667,28485,3,GY,1,100,0.122
1670854136.464642,185174.000,28485,3,GY,1,100,0.122
1670854136.504553,185212.667,28504,3,GY,1,100,0.153
1670854136.544464,185251.333,28504,3,GY,1,100,0.153
1670854136.584374,185290.000,28504,3,GY,1,100,0.153
1670854136.624113,185328.500,28520,2,GY,1,100,0.122
1670854136.663851,185367.000,28520,2,GY,1,100,0.153
1670854136.703762,185405.667,28538,3,GY,1,100,0.153
1670854136.743673,185444.333,28538,3,GY,1,100,0.153
1670854136.783583,185483.000,28538,3,GY,1,100,0.122
1670854136.823150,185521.333,28554,3,GY,1,100,0.153
1670854136.862716,185559.667,28554,3,GY,1,100,0.122
1670854136.902283,185598.000,28554,3,GY,1,100,0.153
1670854136.942538,185637.000,28569,2,GY,1,100,0.153
1670854136.982792,185676.000,28569,2,GY,1,100,0.122
1670854137.023391,185715.333,28586,3,GY,1,100,0.153
1670854137.063990,185754.667,28586,3,GY,1,100,0.153
1670854137.104589,185794.000,28586,3,GY,1,100,0.153
1670854137.144327,185832.500,28603,2,GY,1,100,0.153
1670854137.184066,185871.000,28603,2,GY,1,100,0.153
1670854137.228793,185914.333,28619,3,GY,1,100,0.153
1670854137.273520,185957.667,28619,3,GY,1,100,0.153
1670854137.318248,186001.000,28619,3,GY,1,100,0.122
1670854137.358503,186040.000,28635,2,GY,1,100,0.122
1670854137.398757,186079.000,28635,2,GY,1,100,0.183
1670854137.438668,186117.667,28653,3,GY,1,100,0.122
1670854137.478578,186156.333,28653,3,GY,1,100,0.153
1670854137.518489,186195.000,28653,3,GY,1,100,0.153
1670854137.557712,186233.000,28670,2,GY,1,100,0.153
1670854137.596934,186271.000,28670,2,GY,1,100,0.122
1670854137.636845,186309.667,28686,3,GY,1,100,0.122
1670854137.676755,186348.333,28686,3,GY,1,100,0.153
1670854137.716666,186387.000,28686,3,GY,1,100,0.153
1670854137.756921,186426.000,28704,3,GY,1,100,0.153
1670854137.797175,186465.000,28704,3,GY,1,100,0.153
1670854137.837430,186504.000,28704,3,GY,1,100,0.122
1670854137.878201,186543.500,28719,2,GY,1,100,0.153
1670854137.918972,186583.000,28719,2,GY,1,100,0.153
1670854137.958882,186621.667,28735,3,GY,1,100,0.153
1670854137.998793,186660.333,28735,3,GY,1,100,0.183
1670854138.038703,186699.000,28735,3,GY,1,100,0.183
1670854138.078270,186737.333,28752,3,GY,1,100,0.153
1670854138.117836,186775.667,28752,3,GY,1,100,0.122
1670854138.157403,186814.000,28752,3,GY,1,100,0.153
1670854138.196625,186852.000,28769,2,GY,1,100,0.153
1670854138.235848,186890.000,28769,2,GY,1,100,0.122
1670854138.279887,186932.667,28785,3,GY,1,100,0.153
1670854138.323927,186975.333,28785,3,GY,1,100,0.183
1670854138.367966,187018.000,28785,3,GY,1,100,0.153
1670854138.408221,187057.000,28801,2,GY,1,100,0.153
1670854138.448475,187096.000,28801,2,GY,1,100,0.153
1670854138.488386,187134.667,28819,3,GY,1,100,0.122
1670854138.528296,187173.333,28819,3,GY,1,100,0.183
1670854138.568207,187212.000,28819,3,GY,1,100,0.153
1670854138.608806,187251.333,28836,3,GY,1,100,0.153
1670854138.649405,187290.667,28836,3,GY,1,100,0.153
1670854138.690003,187330.000,28836,3,GY,1,100,0.122
1670854138.730258,187369.000,28853,2,GY,1,100,0.153
1670854138.770513,187408.000,28853,2,GY,1,100,0.153
1670854138.810767,187447.000,28870,3,GY,1,100,0.153
1670854138.851022,187486.000,28870,3,GY,1,100,0.122
1670854138.891277,187525.000,28870,3,GY,1,100,0.153
1670854138.931015,187563.500,28884,2,GY,1,100,0.153
1670854138.970754,187602.000,28884,2,GY,1,100,0.122
1670854139.009976,187640.000,28902,3,GY,1,100,0.153
1670854139.049199,187678.000,28902,3,GY,1,100,0.183
1670854139.088421,187716.000,28902,3,GY,1,100,0.153
1670854139.128332,187754.667,28918,3,GY,1,100,0.122
1670854139.168243,187793.333,28918,3,GY,1,100,0.183
1670854139.208153,187832.000,28918,3,GY,1,100,0.153
