LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1671000914.568594,23624.667,808,3,PG,1,100,19770
1671000914.608711,23664.333,808,3,PG,1,100,19779
1671000914.648829,23704.000,808,3,PG,1,100,19771
1671000914.688946,23743.667,818,3,PG,1,100,19766
1671000914.729063,23783.333,818,3,PG,1,100,19784
1671000914.769180,23823.000,818,3,PG,1,100,19767
1671000914.809129,23862.500,826,2,PG,1,100,19775
1671000914.849077,23902.000,826,2,PG,1,100,19770
1671000914.888520,23941.000,831,3,PG,1,100,19775
1671000914.927963,23980.000,831,3,PG,1,100,19772
1671000914.967407,24019.000,831,3,PG,1,100,19768
1671000915.007355,24058.500,840,2,PG,1,100,19769
1671000915.047304,24098.000,840,2,PG,1,100,19779
1671000915.087421,24137.667,850,3,PG,1,100,19766
1671000915.127538,24177.333,850,3,PG,1,100,19771
1671000915.167655,24217.000,850,3,PG,1,100,19768
1671000915.207857,24256.750,864,4,PG,1,100,19773
1671000915.248058,24296.500,864,4,PG,1,100,19770
1671000915.288260,24336.250,864,4,PG,1,100,19764
1671000915.328461,24376.000,864,4,PG,1,100,19768
1671000915.368241,24415.333,872,3,PG,1,100,19770
1671000915.408021,24454.667,872,3,PG,1,100,19772
1671000915.447801,24494.000,872,3,PG,1,100,19773
1671000915.487244,24533.000,879,2,PG,1,100,19773
1671000915.526687,24572.000,879,2,PG,1,100,19773
1671000915.566805,24611.667,887,3,PG,1,100,19767
1671000915.606922,24651.333,887,3,PG,1,100,19778
1671000915.647039,24691.000,887,3,PG,1,100,19770
1671000915.687156,24730.667,895,3,PG,1,100,19769
1671000915.727273,24770.333,895,3,PG,1,100,19769
1671000915.767390,24810.000,895,3,PG,1,100,19769
1671000915.807339,24849.500,903,2,PG,1,100,19772
1671000915.847288,24889.000,903,2,PG,1,100,19773
1671000915.894316,24935.500,910,2,PG,1,100,19769
1671000915.941344,24982.000,910,2,PG,1,100,19770
1671000915.981461,25021.667,919,3,PG,1,100,19777
1671000916.021579,25061.333,919,3,PG,1,100,19774
1671000916.061696,25101.000,919,3,PG,1,100,19772
1671000916.101644,25140.500,924,2,PG,1,100,19774
1671000916.141593,25180.000,924,2,PG,1,100,19775
1671000916.181710,25219.667,932,3,PG,1,100,19768
1671000916.221828,25259.333,932,3,PG,1,100,19767
1671000916.261945,25299.000,932,3,PG,1,100,19762
1671000916.301050,25337.667,940,3,PG,1,100,19768
1671000916.340156,25376.333,940,3,PG,1,100,19769
1671000916.379262,25415.000,940,3,PG,1,100,19771
1671000916.419716,25455.000,948,2,PG,1,100,19766
1671000916.460171,25495.000,948,2,PG,1,100,19772
1671000916.499951,25534.333,955,3,PG,1,100,19769
1671000916.539731,25573.667,955,3,PG,1,100,19769
1671000916.579511,25613.000,955,3,PG,1,100,19763
1671000916.619460,25652.500,962,2,PG,1,100,19773
1671000916.659408,25692.000,962,2,PG,1,100,19769
1671000916.699526,25731.667,971,3,PG,1,100,19768
1671000916.739643,25771.333,971,3,PG,1,100,19775
1671000916.779760,25811.000,971,3,PG,1,100,19774
1671000916.820214,25851.000,979,2,PG,1,100,19772
1671000916.860668,25891.000,979,2,PG,1,100,19773
1671000916.899774,25929.667,986,3,PG,1,100,19764
1671000916.938880,25968.333,986,3,PG,1,100,19776
1671000916.977986,26007.000,986,3,PG,1,100,19769
1671000917.018103,26046.667,993,3,PG,1,100,19773
1671000917.058220,26086.333,993,3,PG,1,100,19766
1671000917.098338,26126.000,993,3,PG,1,100,19764
1671000917.138286,26165.500,1000,2,PG,1,100,19773
1671000917.178235,26205.000,1000,2,PG,1,100,19772
1671000917.218352,26244.667,1008,3,PG,1,100,19773
1671000917.258469,26284.333,1008,3,PG,1,100,19772
1671000917.298587,26324.000,1008,3,PG,1,100,19769
1671000917.339041,26364.000,1016,2,PG,1,100,19767
1671000917.379495,26404.000,1016,2,PG,1,100,19766
1671000917.419612,26443.667,1022,3,PG,1,100,19764
1671000917.459729,26483.333,1022,3,PG,1,100,19773
1671000917.499847,26523.000,1022,3,PG,1,100,19767
1671000917.538278,26561.000,1029,2,PG,1,100,19777
1671000917.576710,26599.000,1029,2,PG,1,100,19771
1671000917.621210,26643.000,1038,3,PG,1,100,19777
1671000917.665709,26687.000,1038,3,PG,1,100,19771
1671000917.710209,26731.000,1038,3,PG,1,100,19773
1671000917.749652,26770.000,1047,2,PG,1,100,19773
1671000917.789095,26809.000,1047,2,PG,1,100,19766
1671000917.828875,26848.333,1055,3,PG,1,100,19769
1671000917.868655,26887.667,1055,3,PG,1,100,19777
1671000917.908435,26927.000,1055,3,PG,1,100,19763
1671000917.948384,26966.500,1061,2,PG,1,100,19777
1671000917.988333,27006.000,1061,2,PG,1,100,19765
1671000918.028450,27045.667,1069,3,PG,1,100,19773
1671000918.068567,27085.333,1069,3,PG,1,100,19769
1671000918.108684,27125.000,1069,3,PG,1,100,19769
1671000918.149138,27165.000,1076,2,PG,1,100,19771
1671000918.189593,27205.000,1076,2,PG,1,100,19780
1671000918.229710,27244.667,1084,3,PG,1,100,19770
1671000918.269827,27284.333,1084,3,PG,1,100,19768
1671000918.309944,27324.000,1084,3,PG,1,100,19769
1671000918.349387,27363.000,1090,3,PG,1,100,19776
1671000918.388830,27402.000,1090,3,PG,1,100,19770
1671000918.428273,27441.000,1090,3,PG,1,100,19772
1671000918.468222,27480.500,1098,2,PG,1,100,19772
1671000918.508171,27520.000,1098,2,PG,1,100,19776
1671000918.547951,27559.333,1105,3,PG,1,100,19764
1671000918.587731,27598.667,1105,3,PG,1,100,19766
1671000918.627511,27638.000,1105,3,PG,1,100,19772
1671000918.667965,27678.000,1114,2,PG,1,100,19776
1671000918.708420,27718.000,1114,2,PG,1,100,19777
1671000918.748537,27757.667,1121,3,PG,1,100,19770
1671000918.788654,27797.333,1121,3,PG,1,100,19762
1671000918.828771,27837.000,1121,3,PG,1,100,19777
1671000918.868720,27876.500,1129,2,PG,1,100,19764
1671000918.908668,27916.000,1129,2,PG,1,100,19777
1671000918.948111,27955.000,1137,3,PG,1,100,19770
1671000918.987554,27994.000,1137,3,PG,1,100,19778
1671000919.026997,28033.000,1137,3,PG,1,100,19775
1671000919.067114,28072.667,1145,3,PG,1,100,19772
1671000919.107232,28112.333,1145,3,PG,1,100,19770
1671000919.147349,28152.000,1145,3,PG,1,100,19778
1671000919.187298,28191.500,1152,2,PG,1,100,19766
1671000919.227246,28231.000,1152,2,PG,1,100,19778
1671000919.271746,28275.000,1159,3,PG,1,100,19763
1671000919.316246,28319.000,1159,3,PG,1,100,19778
1671000919.360745,28363.000,1159,3,PG,1,100,19770
1671000919.400694,28402.500,1166,2,PG,1,100,19773
1671000919.440643,28442.000,1166,2,PG,1,100,19766
1671000919.480760,28481.667,1174,3,PG,1,100,19771
1671000919.520877,28521.333,1174,3,PG,1,100,19766
1671000919.560994,28561.000,1174,3,PG,1,100,19767
1671000919.601449,28601.000,1181,2,PG,1,100,19772
1671000919.641903,28641.000,1181,2,PG,1,100,19774
1671000919.682020,28680.667,1190,3,PG,1,100,19767
1671000919.722137,28720.333,1190,3,PG,1,100,19771
1671000919.762254,28760.000,1190,3,PG,1,100,19767
1671000919.801192,28798.500,1197,2,PG,1,100,19780
1671000919.840129,28837.000,1197,2,PG,1,100,19769
1671000919.879572,28876.000,1205,3,PG,1,100,19762
1671000919.919015,28915.000,1205,3,PG,1,100,19786
1671000919.958458,28954.000,1205,3,PG,1,100,19775
1671000919.998912,28994.000,1213,2,PG,1,100,19775
1671000920.039366,29034.000,1213,2,PG,1,100,19763
1671000920.079484,29073.667,1220,3,PG,1,100,19769
1671000920.119601,29113.333,1220,3,PG,1,100,19774
1671000920.159718,29153.000,1220,3,PG,1,100,19772
1671000920.199835,29192.667,1226,3,PG,1,100,19770
1671000920.239953,29232.333,1226,3,PG,1,100,19773
1671000920.280070,29272.000,1226,3,PG,1,100,19769
1671000920.320018,29311.500,1235,2,PG,1,100,19770
1671000920.359967,29351.000,1235,2,PG,1,100,19765
1671000920.399747,29390.333,1247,3,PG,1,100,19773
1671000920.439527,29429.667,1247,3,PG,1,100,19770
1671000920.479307,29469.000,1247,3,PG,1,100,19770
1671000920.518750,29508.000,1255,2,PG,1,100,19776
1671000920.558193,29547.000,1255,2,PG,1,100,19784
1671000920.598310,29586.667,1261,3,PG,1,100,19773
1671000920.638427,29626.333,1261,3,PG,1,100,19766
1671000920.678545,29666.000,1261,3,PG,1,100,19770
1671000920.718493,29705.500,1271,2,PG,1,100,19775
1671000920.758442,29745.000,1271,2,PG,1,100,19777
1671000920.798896,29785.000,1278,3,PG,1,100,19775
1671000920.839351,29825.000,1278,3,PG,1,100,19770
1671000920.879805,29865.000,1278,3,PG,1,100,19783
1671000920.919248,29904.000,1286,2,PG,1,100,19769
1671000920.958691,29943.000,1286,2,PG,1,100,19777
1671000921.003191,29987.000,1292,3,PG,1,100,19769
1671000921.047690,30031.000,1292,3,PG,1,100,19770
1671000921.092190,30075.000,1292,3,PG,1,100,19772
1671000921.132139,30114.500,1300,2,PG,1,100,19773
1671000921.172087,30154.000,1300,2,PG,1,100,19774
1671000921.211868,30193.333,1307,3,PG,1,100,19772
1671000921.251648,30232.667,1307,3,PG,1,100,19770
1671000921.291428,30272.000,1307,3,PG,1,100,19772
1671000921.330871,30311.000,1316,2,PG,1,100,19765
1671000921.370314,30350.000,1316,2,PG,1,100,19778
1671000921.410431,30389.667,1322,3,PG,1,100,19772
1671000921.450548,30429.333,1322,3,PG,1,100,19775
1671000921.490665,30469.000,1322,3,PG,1,100,19770
1671000921.530782,30508.667,1329,3,PG,1,100,19774
1671000921.570899,30548.333,1329,3,PG,1,100,19767
1671000921.611017,30588.000,1329,3,PG,1,100,19770
1671000921.650965,30627.500,1337,2,PG,1,100,19768
1671000921.690914,30667.000,1337,2,PG,1,100,19778
1671000921.731368,30707.000,1347,3,PG,1,100,19767
1671000921.771823,30747.000,1347,3,PG,1,100,19769
1671000921.812277,30787.000,1347,3,PG,1,100,19770
1671000921.851720,30826.000,1354,2,PG,1,100,19779
1671000921.891163,30865.000,1354,2,PG,1,100,19768
1671000921.930269,30903.667,1361,3,PG,1,100,19772
1671000921.969375,30942.333,1361,3,PG,1,100,19774
1671000922.008481,30981.000,1361,3,PG,1,100,19774
1671000922.048429,31020.500,1368,2,PG,1,100,19775
1671000922.088378,31060.000,1368,2,PG,1,100,19772
1671000922.128832,31100.000,1376,3,PG,1,100,19767
1671000922.169286,31140.000,1376,3,PG,1,100,19776
1671000922.209741,31180.000,1376,3,PG,1,100,19768
1671000922.249689,31219.500,1383,2,PG,1,100,19772
1671000922.289638,31259.000,1383,2,PG,1,100,19775
1671000922.329755,31298.667,1390,3,PG,1,100,19777
1671000922.369872,31338.333,1390,3,PG,1,100,19776
1671000922.409990,31378.000,1390,3,PG,1,100,19773
1671000922.449770,31417.333,1397,3,PG,1,100,19777
1671000922.489550,31456.667,1397,3,PG,1,100,19769
1671000922.529330,31496.000,1397,3,PG,1,100,19769
1671000922.568773,31535.000,1405,2,PG,1,100,19770
1671000922.608216,31574.000,1405,2,PG,1,100,19785
1671000922.648333,31613.667,1413,3,PG,1,100,19772
1671000922.688450,31653.333,1413,3,PG,1,100,19776
1671000922.728567,31693.000,1413,3,PG,1,100,19774
1671000922.774584,31738.500,1421,2,PG,1,100,19767
1671000922.820601,31784.000,1421,2,PG,1,100,19770
1671000922.860549,31823.500,1428,2,PG,1,100,19776
1671000922.900498,31863.000,1428,2,PG,1,100,19771
1671000922.940615,31902.667,1437,3,PG,1,100,19771
1671000922.980733,31942.333,1437,3,PG,1,100,19769
1671000923.020850,31982.000,1437,3,PG,1,100,19783
1671000923.061304,32022.000,1444,3,PG,1,100,19772
1671000923.101758,32062.000,1444,3,PG,1,100,19771
1671000923.142213,32102.000,1444,3,PG,1,100,19774
1671000923.181656,32141.000,1452,2,PG,1,100,19774
1671000923.221099,32180.000,1452,2,PG,1,100,19775
1671000923.261216,32219.667,1458,3,PG,1,100,19773
1671000923.301333,32259.333,1458,3,PG,1,100,19769
1671000923.341450,32299.000,1458,3,PG,1,100,19784
1671000923.380388,32337.500,1466,2,PG,1,100,19768
1671000923.419325,32376.000,1466,2,PG,1,100,19774
1671000923.459526,32415.750,1473,4,PG,1,100,19766
1671000923.499728,32455.500,1473,4,PG,1,100,19780
1671000923.539929,32495.250,1473,4,PG,1,100,19772
1671000923.580131,32535.000,1473,4,PG,1,100,19769
1671000923.620585,32575.000,1482,2,PG,1,100,19765
1671000923.661039,32615.000,1482,2,PG,1,100,19778
1671000923.701157,32654.667,1491,3,PG,1,100,19763
1671000923.741274,32694.333,1491,3,PG,1,100,19771
1671000923.781391,32734.000,1491,3,PG,1,100,19772
1671000923.821508,32773.667,1497,3,PG,1,100,19777
1671000923.861625,32813.333,1497,3,PG,1,100,19765
1671000923.901742,32853.000,1497,3,PG,1,100,19768
1671000923.941185,32892.000,1504,2,PG,1,100,19771
1671000923.980628,32931.000,1504,2,PG,1,100,19775
1671000924.020072,32970.000,1513,3,PG,1,100,19769
1671000924.059514,33009.000,1513,3,PG,1,100,19770
1671000924.098957,33048.000,1513,3,PG,1,100,19772
1671000924.139412,33088.000,1520,2,PG,1,100,19775
1671000924.179866,33128.000,1520,2,PG,1,100,19773
1671000924.219646,33167.333,1528,3,PG,1,100,19773
1671000924.259426,33206.667,1528,3,PG,1,100,19768
1671000924.299206,33246.000,1528,3,PG,1,100,19770
1671000924.339155,33285.500,1534,2,PG,1,100,19769
1671000924.379103,33325.000,1534,2,PG,1,100,19775
1671000924.423603,33369.000,1542,3,PG,1,100,19774
1671000924.468103,33413.000,1542,3,PG,1,100,19769
1671000924.512603,33457.000,1542,3,PG,1,100,19773
1671000924.553057,33497.000,1549,2,PG,1,100,19769
1671000924.593511,33537.000,1549,2,PG,1,100,19776
1671000924.633629,33576.667,1558,3,PG,1,100,19773
1671000924.673746,33616.333,1558,3,PG,1,100,19766
1671000924.713863,33656.000,1558,3,PG,1,100,19766
1671000924.753812,33695.500,1565,2,PG,1,100,19782
1671000924.793760,33735.000,1565,2,PG,1,100,19766
1671000924.832866,33773.667,1573,3,PG,1,100,19770
1671000924.871972,33812.333,1573,3,PG,1,100,19763
1671000924.911078,33851.000,1573,3,PG,1,100,19776
1671000924.951532,33891.000,1581,2,PG,1,100,19767
1671000924.991987,33931.000,1581,2,PG,1,100,19769
1671000925.032104,33970.667,1589,3,PG,1,100,19767
1671000925.072221,34010.333,1589,3,PG,1,100,19778
1671000925.112338,34050.000,1589,3,PG,1,100,19770
1671000925.152287,34089.500,1594,2,PG,1,100,19767
1671000925.192235,34129.000,1594,2,PG,1,100,19774
1671000925.232015,34168.333,1602,3,PG,1,100,19771
1671000925.271796,34207.667,1602,3,PG,1,100,19769
1671000925.311575,34247.000,1602,3,PG,1,100,19773
1671000925.351356,34286.333,1610,3,PG,1,100,19762
1671000925.391136,34325.667,1610,3,PG,1,100,19784
1671000925.430916,34365.000,1610,3,PG,1,100,19768
1671000925.470359,34404.000,1618,2,PG,1,100,19768
1671000925.509802,34443.000,1618,2,PG,1,100,19769
1671000925.549919,34482.667,1629,3,PG,1,100,19770
1671000925.590036,34522.333,1629,3,PG,1,100,19770
1671000925.630153,34562.000,1629,3,PG,1,100,19766
1671000925.670102,34601.500,1639,2,PG,1,100,19766
1671000925.710051,34641.000,1639,2,PG,1,100,19766
1671000925.750168,34680.667,1646,3,PG,1,100,19765
1671000925.790285,34720.333,1646,3,PG,1,100,19773
1671000925.830402,34760.000,1646,3,PG,1,100,19771
1671000925.870857,34800.000,1654,2,PG,1,100,19780
1671000925.911311,34840.000,1654,2,PG,1,100,19772
1671000925.951428,34879.667,1662,3,PG,1,100,19770
1671000925.991545,34919.333,1662,3,PG,1,100,19774
1671000926.031662,34959.000,1662,3,PG,1,100,19770
1671000926.070768,34997.667,1668,3,PG,1,100,19773
1671000926.109874,35036.333,1668,3,PG,1,100,19775
1671000926.148980,35075.000,1668,3,PG,1,100,19775
1671000926.196008,35121.500,1675,2,PG,1,100,19776
1671000926.243036,35168.000,1675,2,PG,1,100,19774
1671000926.282479,35207.000,1687,2,PG,1,100,19773
1671000926.321922,35246.000,1687,2,PG,1,100,19771
1671000926.361702,35285.333,1694,3,PG,1,100,19772
1671000926.401482,35324.667,1694,3,PG,1,100,19769
1671000926.441262,35364.000,1694,3,PG,1,100,19769
1671000926.480705,35403.000,1700,2,PG,1,100,19785
1671000926.520148,35442.000,1700,2,PG,1,100,19769
1671000926.560266,35481.667,1707,3,PG,1,100,19772
1671000926.600383,35521.333,1707,3,PG,1,100,19768
1671000926.640500,35561.000,1707,3,PG,1,100,19773
1671000926.680617,35600.667,1718,3,PG,1,100,19771
1671000926.720734,35640.333,1718,3,PG,1,100,19770
1671000926.760851,35680.000,1718,3,PG,1,100,19778
1671000926.801306,35720.000,1725,2,PG,1,100,19783
1671000926.841760,35760.000,1725,2,PG,1,100,19767
1671000926.880866,35798.667,1732,3,PG,1,100,19769
1671000926.919972,35837.333,1732,3,PG,1,100,19771
1671000926.959078,35876.000,1732,3,PG,1,100,19774
1671000926.999026,35915.500,1739,2,PG,1,100,19774
1671000927.038975,35955.000,1739,2,PG,1,100,19771
1671000927.079092,35994.667,1747,3,PG,1,100,19772
1671000927.119209,36034.333,1747,3,PG,1,100,19782
1671000927.159327,36074.000,1747,3,PG,1,100,19770
1671000927.199781,36114.000,1754,2,PG,1,100,19772
1671000927.240235,36154.000,1754,2,PG,1,100,19777
1671000927.280352,36193.667,1763,3,PG,1,100,19770
1671000927.320470,36233.333,1763,3,PG,1,100,19777
1671000927.360587,36273.000,1763,3,PG,1,100,19776
1671000927.400535,36312.500,1768,2,PG,1,100,19771
1671000927.440484,36352.000,1768,2,PG,1,100,19784
1671000927.479590,36390.667,1776,3,PG,1,100,19761
1671000927.518696,36429.333,1776,3,PG,1,100,19779
1671000927.557801,36468.000,1776,3,PG,1,100,19770
1671000927.597582,36507.333,1784,3,PG,1,100,19772
1671000927.637362,36546.667,1784,3,PG,1,100,19773
1671000927.677142,36586.000,1784,3,PG,1,100,19771
1671000927.717596,36626.000,1794,2,PG,1,100,19772
1671000927.758050,36666.000,1794,2,PG,1,100,19779
1671000927.798168,36705.667,1799,3,PG,1,100,19771
1671000927.838285,36745.333,1799,3,PG,1,100,19772
1671000927.878402,36785.000,1799,3,PG,1,100,19771
1671000927.924924,36831.000,1807,2,PG,1,100,19768
1671000927.971447,36877.000,1807,2,PG,1,100,19777
1671000928.011564,36916.667,1815,3,PG,1,100,19770
1671000928.051681,36956.333,1815,3,PG,1,100,19772
1671000928.091799,36996.000,1815,3,PG,1,100,19767
1671000928.132253,37036.000,1823,2,PG,1,100,19765
1671000928.172707,37076.000,1823,2,PG,1,100,19770
1671000928.212824,37115.667,1829,3,PG,1,100,19776
1671000928.252942,37155.333,1829,3,PG,1,100,19778
1671000928.293059,37195.000,1829,3,PG,1,100,19773
1671000928.332502,37234.000,1837,2,PG,1,100,19765
1671000928.371945,37273.000,1837,2,PG,1,100,19776
1671000928.411725,37312.333,1844,3,PG,1,100,19769
1671000928.451505,37351.667,1844,3,PG,1,100,19768
1671000928.491285,37391.000,1844,3,PG,1,100,19778
1671000928.531739,37431.000,1852,2,PG,1,100,19773
1671000928.572194,37471.000,1852,2,PG,1,100,19778
1671000928.611974,37510.333,1860,3,PG,1,100,19766
1671000928.651754,37549.667,1860,3,PG,1,100,19768
1671000928.691534,37589.000,1860,3,PG,1,100,19771
1671000928.731483,37628.500,1868,2,PG,1,100,19772
1671000928.771431,37668.000,1868,2,PG,1,100,19769
1671000928.811548,37707.667,1875,3,PG,1,100,19764
1671000928.851665,37747.333,1875,3,PG,1,100,19772
1671000928.891783,37787.000,1875,3,PG,1,100,19768
1671000928.931226,37826.000,1884,3,PG,1,100,19768
1671000928.970669,37865.000,1884,3,PG,1,100,19765
1671000929.010112,37904.000,1884,3,PG,1,100,19776
1671000929.050060,37943.500,1891,2,PG,1,100,19766
1671000929.090009,37983.000,1891,2,PG,1,100,19769
1671000929.130126,38022.667,1897,3,PG,1,100,19768
1671000929.170243,38062.333,1897,3,PG,1,100,19778
1671000929.210361,38102.000,1897,3,PG,1,100,19767
1671000929.250309,38141.500,1904,2,PG,1,100,19774
1671000929.290258,38181.000,1904,2,PG,1,100,19767
1671000929.330375,38220.667,1913,3,PG,1,100,19777
1671000929.370492,38260.333,1913,3,PG,1,100,19772
1671000929.410609,38300.000,1913,3,PG,1,100,19777
1671000929.451064,38340.000,1920,2,PG,1,100,19770
1671000929.491518,38380.000,1920,2,PG,1,100,19777
1671000929.531298,38419.333,1926,3,PG,1,100,19778
1671000929.571078,38458.667,1926,3,PG,1,100,19769
1671000929.610858,38498.000,1926,3,PG,1,100,19771
1671000929.657381,38544.000,1934,2,PG,1,100,19772
1671000929.703903,38590.000,1934,2,PG,1,100,19766
1671000929.743346,38629.000,1944,3,PG,1,100,19777
1671000929.782789,38668.000,1944,3,PG,1,100,19770
1671000929.822232,38707.000,1944,3,PG,1,100,19772
1671000929.861675,38746.000,1951,2,PG,1,100,19769
1671000929.901118,38785.000,1951,2,PG,1,100,19778
1671000929.941235,38824.667,1960,3,PG,1,100,19768
1671000929.981352,38864.333,1960,3,PG,1,100,19769
1671000930.021470,38904.000,1960,3,PG,1,100,19768
